,Time,U_mpers,V_mpers,date,ws_mpers_D2A1,ws_dir_degree_D2A1,dirn_D2A1
3597,21,5.0604496,-10.085672,2006-07-13,11.284012134242154,26.645044244738934,North_West
3598,22,4.701919599999999,-9.497007,2006-07-13,10.597225574786693,26.33977648187603,North_West
3599,23,4.3733635,-9.538424,2006-07-13,10.493228326254425,24.631436438521106,North_West
8256,0,3.7880929,-9.42507,2006-07-14,10.157834037034194,21.896017578382015,North
8257,1,3.4955668,-9.031505,2006-07-14,9.68437245350917,21.15850305658246,North
8258,2,2.9135377,-9.160988,2006-07-14,9.613137004405237,17.642615137775564,North
8259,3,3.818266,-7.522806,2006-07-14,8.436336015142592,26.91047012426911,North_West
8260,4,1.8759279,-9.313667,2006-07-14,9.500710419378512,11.387959122604343,North
8261,5,1.9957701,-9.2310505,2006-07-14,9.444331189957511,12.199681796921737,North
8262,6,3.4621446,-7.441308999999999,2006-07-14,8.207284865580707,24.950682348851217,North_West
8263,7,1.9512696,-9.336427,2006-07-14,9.538150878352322,11.804635720583377,North
8264,8,2.5819347,-9.222271,2006-07-14,9.576882018303507,15.640511316557522,North
8265,9,2.2569513,-9.515145,2006-07-14,9.779151984788696,13.34371212880852,North
8266,10,2.5511212000000003,-9.58695,2006-07-14,9.920576075994248,14.901289494828447,North
8267,11,2.5319386,-9.407816,2006-07-14,9.742572297090023,15.063178870483242,North
8268,12,2.7556877,-9.295214,2006-07-14,9.695092470199924,16.513145350251136,North
8269,13,2.8695242000000003,-9.671225,2006-07-14,10.087951334885128,16.52601342441865,North
8270,14,2.4896593,-9.952198,2006-07-14,10.25888144298785,14.044965748985277,North
8271,15,1.9093021,-9.811701,2006-07-14,9.995744645721269,11.011819602989974,North
8272,16,1.185549,-9.6360855,2006-07-14,9.708741947065606,7.013978704512539,North
8273,17,1.0246973,-9.183617,2006-07-14,9.240607434542184,6.366662264311643,North
8274,18,0.90366817,-8.860394,2006-07-14,8.906357167591425,5.823438607694584,North
8275,19,1.1506896,-8.3762455,2006-07-14,8.454914265196212,7.822066610348784,North
8276,20,1.1566596000000002,-8.237646,2006-07-14,8.318453765669924,7.992728763554155,North
8277,21,0.96939075,-8.184280000000001,2006-07-14,8.241490007552372,6.754952721063191,North
8278,22,1.1689684,-7.744861,2006-07-14,7.832583164545371,8.583135250676776,North
8279,23,1.2063986,-7.6587973,2006-07-14,7.753229885961672,8.95156623180658,North
4752,0,1.1392426000000002,-7.246658999999998,2006-07-15,7.335662230769334,8.934308389593767,North
4753,1,1.2187223,-6.782573700000001,2006-07-15,6.891196560862925,10.186454541762728,North
4754,2,1.4349519,-6.239357,2006-07-15,6.4022388840750555,12.951890519766422,North
4755,3,1.4279878,-5.831526,2006-07-15,6.0038191716294085,13.759477988320356,North
4756,4,1.4178743,-5.4289513,2006-07-15,5.6110497902239445,14.636941131931536,North
